source_display	target	card_type	level	word_class	gender	topic	flelex_word	freq_total
la trattoria	die Trattoria	words	C1	noun	f	Allgemein	trattoria	0.07
le trekking	das Trekking	words	C1	noun	n	Allgemein	trekking	0.07
trempé	nass	words	C1	adjective		Allgemein	trempé	0.07
trompeur	betrügerisch	words	C1	noun		Allgemein	tromperie	0.07
tumultueux	tumultartig	words	C1	adjective		Allgemein	tumultueux	0.07
télégraphier	telegraphieren	words	C1	verb		Allgemein	télégraphier	0.07
unanimement	einstimmig	words	C1	adverb		Allgemein	unanimement	0.07
uriner	urinieren	words	C1	verb		Allgemein	uriner	0.07
va-comme-je-te-pousse	mach wie du willst	words	C1	adverb		Allgemein	va-comme-je-te-pousse	0.07
versé	gegossen	words	C1	adjective		Allgemein	versé	0.07
vibratile	vibrant	words	C1	adjective		Allgemein	vibratile	0.07
vigoureusement	energisch	words	C1	adverb		Allgemein	vigoureusement	0.07
la vinification	die Weinbereitung	words	C1	noun	f	Allgemein	vinification	0.07
violenter	gewaltsam behandeln	words	C1	verb		Allgemein	violenter	0.07
visser	schrauben	words	C1	verb		Allgemein	visser	0.07
la volute	die Volute	words	C1	noun	f	Allgemein	volute	0.07
le voyeur	der Voyeur	words	C1	noun	m	Allgemein	voyeur	0.07
la voûte	die Gewölbe	words	C1	noun	f	Allgemein	voûte	0.07
égalitariste	egalitär	words	C1	adjective		Allgemein	égalitariste	0.07
élevé	hoch	words	C1	adjective		Allgemein	élevé	0.07
éluder	umgehen	words	C1	verb		Allgemein	éluder	0.07
l'éléphanteau	das Elefantenbaby	words	C1	noun	m	Allgemein	éléphanteau	0.07
l'émoi	die Aufregung	words	C1	noun	m	Allgemein	émoi	0.07
érailler	abkratzen	words	C1	verb		Allgemein	érailler	0.07
étreindre	umarmen	words	C1	verb		Allgemein	étreindre	0.07
évider	aushöhlen	words	C1	verb		Allgemein	évider	0.07
l'évier	das Spülbecken	words	C1	noun	m	Allgemein	évier	0.07
l'ecchymose	der Bluterguss	words	C1	noun	f	Allgemein	ecchymose	0.07
la férocité	die Wildheit	words	C1	noun	f	Allgemein	férocité	0.07
maltais	maltesisch	words	C1	adjective		Allgemein	maltais	0.07
la tuerie	das Massaker	words	C1	noun	f	Allgemein	tuerie	0.07
l'abruti	der Idiot	words	C1	noun	m	Allgemein	abruti	0.07
accouder	sich lehnen	words	C1	verb		Allgemein	accouder	0.07
l'accroc	der Riss	words	C1	noun	m	Allgemein	accroc	0.07
l'accusateur	der Ankläger	words	C1	noun	m	Allgemein	accusateur	0.07
l'admission	die Zulassung	words	C1	noun	f	Allgemein	admission	0.07
l'adorateur	der Verehrer	words	C1	noun	m	Allgemein	adorateur	0.07
l'amuse-gueule	der Snack	words	C1	noun	m	Allgemein	amuse-gueule	0.07
annonciateur	ankündigend	words	C1	adjective		Allgemein	annonciateur	0.07
antipathique	antipathisch	words	C1	adjective		Allgemein	antipathique	0.07
apeuré	ängstlich	words	C1	adjective		Allgemein	apeuré	0.07
l'apocalypse	die Apokalypse	words	C1	noun	f	Allgemein	apocalypse	0.07
l'approbation	die Genehmigung	words	C1	noun	f	Allgemein	approbation	0.07
l'arak	das Arak	words	C1	noun		Essen & Trinken	arak	0.07
l'arc-en-ciel	der Regenbogen	words	C1	noun	m	Tiere & Natur	arc-en-ciel	0.07
l'ascendance	die Abstammung	words	C1	noun	f	Allgemein	ascendance	0.07
l'ascèse	die Askese	words	C1	noun	f	Allgemein	ascèse	0.07
assoupir	einschläfern	words	C1	verb		Allgemein	assoupir	0.07
astiquer	polieren	words	C1	verb		Allgemein	astiquer	0.07
l'astrophysicien	der Astrophysiker	words	C1	noun	m	Allgemein	astrophysicien	0.07
l'attelage	die Anspannung	words	C1	noun	m	Allgemein	attelage	0.07
attrister	trauriger machen	words	C1	verb		Gefühle & Charakter	attrister	0.07
la bagatelle	die Bagatelle	words	C1	noun	f	Allgemein	bagatelle	0.07
le baisemain	der Handkuss	words	C1	noun	m	Begrüßung & Höflichkeit	baisemain	0.07
la balnéothérapie	die Balneotherapie	words	C1	noun	f	Körper & Gesundheit	balnéothérapie	0.07
la balourdise	die Ungeschicklichkeit	words	C1	noun	f	Allgemein	balourdise	0.07
la balustrade	die Balustrade	words	C1	noun	f	Wohnen & Haus	balustrade	0.07
bander	binden	words	C1	verb		Allgemein	bander	0.07
basaner	gerben	words	C1	verb		Allgemein	basaner	0.07
la bavure	der Fehler	words	C1	noun	f	Allgemein	bavure	0.07
le bibliothécaire	der Bibliothekar	words	C1	noun	m	Schule & Bildung	bibliothécaire	0.07
bichonner	verwöhnen	words	C1	verb		Allgemein	bichonner	0.07
bienfaisant	wohlwollend	words	C1	adjective		Gefühle & Charakter	bienfaisant	0.07
le biscuit	der Keks	words	C1	noun	m	Essen & Trinken	biscuit	0.07
la bosse	der Buckel	words	C1	noun	f	Allgemein	bosse	0.07
le bottin	das Telefonbuch	words	C1	noun	m	Allgemein	bottin	0.07
la boulange	die Bäckerei	words	C1	noun	f	Essen & Trinken	boulange	0.07
le bric-à-brac	der Krimskrams	words	C1	noun	m	Allgemein	bric-à-brac	0.07
la bricole	die Kleinigkeit	words	C1	noun	f	Allgemein	bricole	0.07
la brise	die Brise	words	C1	noun	f	Wetter & Jahreszeiten	brise	0.07
brouiller	verwirren	words	C1	verb		Allgemein	brouiller	0.07
le butin	die Beute	words	C1	noun	m	Allgemein	butin	0.07
bâcler	schlampig machen	words	C1	verb		Allgemein	bâcler	0.07
la bâtisse	das Gebäude	words	C1	noun	f	Wohnen & Haus	bâtisse	0.07
bénite	gesegnet	words	C1	adjective		Allgemein	bénite	0.07
le café-tabac	das Café	words	C1	noun	m	Essen & Trinken	café-tabac	0.07
cambrer	krümmen	words	C1	verb		Allgemein	cambrer	0.07
le cancre	der Faulpelz	words	C1	noun	m	Schule & Bildung	cancre	0.07
caracoler	schaukeln	words	C1	verb		Allgemein	caracoler	0.07
le cartographe	der Kartograf	words	C1	noun	m	Allgemein	cartographe	0.07
la centralisation	die Zentralisierung	words	C1	noun	f	Allgemein	centralisation	0.07
le centurion	der Zenturio	words	C1	noun	m	Allgemein	centurion	0.07
cervical	zervikal	words	C1	adjective		Körper & Gesundheit	cervical	0.07
le chapelet	die Rosenkranz	words	C1	noun	m	Allgemein	chapelet	0.07
le charretier	der Fuhrmann	words	C1	noun	m	Allgemein	charretier	0.07
chaudement	wärmend	words	C1	adverb		Allgemein	chaudement	0.07
le chevron	der Sparren	words	C1	noun	m	Wohnen & Haus	chevron	0.07
le chichi	der Chichi	words	C1	noun	m	Allgemein	chichi	0.07
le chorizo	der Chorizo	words	C1	noun	m	Essen & Trinken	chorizo	0.07
le chorégraphe	der Choreograf	words	C1	noun	m	Allgemein	chorégraphe	0.07
la chorégraphie	die Choreografie	words	C1	noun	f	Allgemein	chorégraphie	0.07
le châtelain	der Burgherr	words	C1	noun	m	Allgemein	châtelain	0.07
circonspect	umsichtig	words	C1	adjective		Allgemein	circonspect	0.07
le citronnier	der Zitronenbaum	words	C1	noun	m	Tiere & Natur	citronnier	0.07
collectiviste	kollektivistisch	words	C1	adjective		Allgemein	collectiviste	0.07
comptant	barzahlung	words	C1	adverb		Einkaufen & Geld	comptant	0.07
compétitif	wettbewerbsfähig	words	C1	adjective		Allgemein	compétitif	0.07
la concordance	die Übereinstimmung	words	C1	noun	f	Allgemein	concordance	0.07
confédéral	föderal	words	C1	adjective		Allgemein	confédéral	0.07
conventionnellement	konventionell	words	C1	adverb		Allgemein	conventionnellement	0.07
le cosmonaute	der Kosmonaut	words	C1	noun	m	Allgemein	cosmonaute	0.07
le cottage	das Cottage	words	C1	noun	m	Wohnen & Haus	cottage	0.07
le courtier	der Makler	words	C1	noun	m	Arbeit & Beruf	courtier	0.07
le courtisan	der Höfling	words	C1	noun	m	Allgemein	courtisan	0.07
craintif	ängstlich	words	C1	adjective		Gefühle & Charakter	craintif	0.07
crasseux	schmutzig	words	C1	adjective		Allgemein	crasseux	0.07
le cresson	der Kresse	words	C1	noun	m	Essen & Trinken	cresson	0.07
le crible	das Sieb	words	C1	noun	m	Allgemein	crible	0.07
la crinière	die Mähne	words	C1	noun	f	Tiere & Natur	crinière	0.07
crédible	glaubwürdig	words	C1	adjective		Allgemein	crédible	0.07
le dactylo	der Schreibmaschinenbediener	words	C1	noun	m	Arbeit & Beruf	dactylo	0.07
dessécher	trocknen	words	C1	verb		Allgemein	dessécher	0.07
difforme	missgestaltet	words	C1	adjective		Allgemein	difforme	0.07
distancer	distanzieren	words	C1	verb		Allgemein	distancer	0.07
la douane	der Zoll	words	C1	noun	f	Reisen & Urlaub	douane	0.07
la dyade	die Dyade	words	C1	noun	f	Allgemein	dyade	0.07
la décadence	der Verfall	words	C1	noun	f	Allgemein	décadence	0.07
décapiter	enthaupten	words	C1	verb		Allgemein	décapiter	0.07
la déchéance	der Verfall	words	C1	noun	f	Allgemein	déchéance	0.07
déclinant	abnehmend	words	C1	adjective		Allgemein	déclinant	0.07
le défunt	der Verstorbene	words	C1	noun	m	Allgemein	défunt	0.07
la démence	die Demenz	words	C1	noun	f	Körper & Gesundheit	démence	0.07
démoniaque	dämonisch	words	C1	adjective		Allgemein	démoniaque	0.07
le démêlé	der Streit	words	C1	noun	m	Allgemein	démêlé	0.07
dénaturer	entfremden	words	C1	verb		Allgemein	dénaturer	0.07
la dépouille	die Hülle	words	C1	noun	f	Allgemein	dépouille	0.07
détériorer	verschlechtern	words	C1	verb		Allgemein	détériorer	0.07
efféminer	verweiblichen	words	C1	verb		Allgemein	efféminer	0.07
l'emballeur	der Verpacker	words	C1	noun	m	Arbeit & Beruf	emballeur	0.07
en-haut	oben	words	C1	noun		Allgemein	en-haut	0.07
l'enclos	der Gehege	words	C1	noun	m	Wohnen & Haus	enclos	0.07
encourir	ausstehen	words	C1	verb		Allgemein	encourir	0.07
engoncer	einengen	words	C1	verb		Allgemein	engoncer	0.07
entacher	beschmutzen	words	C1	verb		Allgemein	entacher	0.07
entrevoir	ahnen	words	C1	verb		Allgemein	entrevoir	0.07
escarper	abtragen	words	C1	verb		Allgemein	escarper	0.07
escarpé	steil	words	C1	adjective		Allgemein	escarpé	0.07
extasier	entzücken	words	C1	verb		Allgemein	extasier	0.07
l'extrémiste	der Extremist	words	C1	noun	m	Allgemein	extrémiste	0.07
la flambée	die Flamme	words	C1	noun	f	Allgemein	flambée	0.07
fleurer	duften	words	C1	verb		Essen & Trinken	fleurer	0.07
le fleuron	das Schmuckstück	words	C1	noun	m	Allgemein	fleuron	0.07
flouer	betrügen	words	C1	verb		Allgemein	flouer	0.07
flûter	flöten	words	C1	verb		Musik	flûter	0.07
le flûteur	der Flötist	words	C1	noun	m	Musik	flûteur	0.07
le forain	der Jahrmarkthändler	words	C1	noun	m	Freizeit & Hobbys	forain	0.07
la fortification	die Befestigung	words	C1	noun	f	Allgemein	fortification	0.07
le fournil	die Bäckerei	words	C1	noun	m	Essen & Trinken	fournil	0.07
fracasser	zerbrechen	words	C1	verb		Allgemein	fracasser	0.07
le fret	die Fracht	words	C1	noun	m	Arbeit & Beruf	fret	0.07
freudien	freudig	words	C1	adjective		Gefühle & Charakter	freudien	0.07
fructifier	fruchtbar machen	words	C1	verb		Allgemein	fructifier	0.07
le gail	der Gaius	words	C1	noun	m	Allgemein	gail	0.07
le galibi	der Galibi	words	C1	noun	m	Allgemein	galibi	0.07
la garnison	die Garnison	words	C1	noun	f	Allgemein	garnison	0.07
la gaucherie	die Ungeschicklichkeit	words	C1	noun	f	Gefühle & Charakter	gaucherie	0.07
le gavage	die Stopfmast	words	C1	noun	m	Essen & Trinken	gavage	0.07
la gazelle	die Gazelle	words	C1	noun	f	Tiere & Natur	gazelle	0.07
la giroflée	die Gewürznelke	words	C1	noun	f	Essen & Trinken	giroflée	0.07
le glaïeul	der Gladiolus	words	C1	noun	m	Tiere & Natur	glaïeul	0.07
le gorgonzola	der Gorgonzola	words	C1	noun	m	Essen & Trinken	gorgonzola	0.07
grincer	knirschen	words	C1	verb		Allgemein	grincer	0.07
la grossièreté	die Grobheit	words	C1	noun	f	Gefühle & Charakter	grossièreté	0.07
le hangar	der Hangar	words	C1	noun	m	Wohnen & Haus	hangar	0.07
le happening	das Happening	words	C1	noun	m	Freizeit & Hobbys	happening	0.07
le hindi	das Hindi	words	C1	noun	m	Allgemein	hindi	0.07
hippomobile	pferdegezogen	words	C1	adjective		Allgemein	hippomobile	0.07
la homogénéisation	die Homogenisierung	words	C1	noun	f	Allgemein	homogénéisation	0.07
la homéopathie	die Homöopathie	words	C1	noun	f	Körper & Gesundheit	homéopathie	0.07
hoqueter	quaken	words	C1	verb		Allgemein	hoqueter	0.07
le houx	der Stechpalme	words	C1	noun	m	Tiere & Natur	houx	0.07
hystérique	hysterisch	words	C1	adjective		Gefühle & Charakter	hystérique	0.07
hérétique	häretisch	words	C1	adjective		Allgemein	hérétique	0.07
immaculé	makellos	words	C1	adjective		Allgemein	immaculé	0.07
immémorial	uralt	words	C1	adjective		Allgemein	immémorial	0.07
improbable	unwahrscheinlich	words	C1	adjective		Allgemein	improbable	0.07
imprononçable	unaussprechlich	words	C1	adjective		Allgemein	imprononçable	0.07
inaltérable	unveränderlich	words	C1	adjective		Allgemein	inaltérable	0.07
l'indigestion	die Verdauungsstörung	words	C1	noun	f	Körper & Gesundheit	indigestion	0.07
l'infidélité	die Untreue	words	C1	noun	f	Gefühle & Charakter	infidélité	0.07
l'inflation	die Inflation	words	C1	noun	f	Allgemein	inflation	0.07
l'infusion	die Infusion	words	C1	noun	f	Körper & Gesundheit	infusion	0.07
l'infériorité	die Unterlegenheit	words	C1	noun	f	Allgemein	infériorité	0.07
inondé	überflutet	words	C1	adjective		Allgemein	inondé	0.07
insouciant	sorglos	words	C1	adjective		Gefühle & Charakter	insouciant	0.07
l'instigation	die Anstiftung	words	C1	noun	f	Allgemein	instigation	0.07
instinctif	instinktiv	words	C1	adjective		Allgemein	instinctif	0.07
l'inter	der Inter	words	C1	noun	m	Allgemein	inter	0.07
l'interconnexion	die Interkonnektivität	words	C1	noun	f	Allgemein	interconnexion	0.07
l'intériorisation	die Verinnerlichung	words	C1	noun	f	Allgemein	intériorisation	0.07
l'investisseur	der Investor	words	C1	noun	m	Arbeit & Beruf	investisseur	0.07
l'iode	das Jod	words	C1	noun	m	Allgemein	iode	0.07
irremplaçable	unersetzlich	words	C1	adjective		Allgemein	irremplaçable	0.07
irréfutable	unbestreitbar	words	C1	adjective		Allgemein	irréfutable	0.07
irrémédiable	irreparabel	words	C1	adjective		Allgemein	irrémédiable	0.07
l'italique	die Kursivschrift	words	C1	noun	f	Medien & Technik	italique	0.07
le jockey	der Jockey	words	C1	noun	m	Sport	jockey	0.07
las	müde	words	C1	interjection		Körper & Gesundheit	las	0.07
la limpidité	die Klarheit	words	C1	noun	f	Allgemein	limpidité	0.07
linguistiquement	sprachlich	words	C1	adverb		Grammatik & Struktur	linguistiquement	0.07
la liqueur	der Likör	words	C1	noun	f	Essen & Trinken	liqueur	0.07
liquider	liquidieren	words	C1	verb		Allgemein	liquider	0.07
le lobby	die Lobby	words	C1	noun	m	Allgemein	lobby	0.07
le loden	der Loden	words	C1	noun	m	Kleidung & Mode	loden	0.07
la lubie	die Laune	words	C1	noun	f	Allgemein	lubie	0.07
luminescent	lumineszent	words	C1	adjective		Allgemein	luminescent	0.07
le législateur	der Gesetzgeber	words	C1	noun	m	Allgemein	législateur	0.07
la lévitation	die Levitation	words	C1	noun	f	Allgemein	lévitation	0.07
la macédoine	die Mischung	words	C1	noun	f	Essen & Trinken	macédoine	0.07
la magnanimité	die Großzügigkeit	words	C1	noun	f	Gefühle & Charakter	magnanimité	0.07
la magouille	die Machenschaft	words	C1	noun	f	Allgemein	magouille	0.07
mandarin	mandarin	words	C1	adjective		Allgemein	mandarin	0.07
la mansarde	das Dachzimmer	words	C1	noun	f	Wohnen & Haus	mansarde	0.07
mansardé	dachförmig	words	C1	adjective		Wohnen & Haus	mansardé	0.07
la mappemonde	die Weltkarte	words	C1	noun	f	Allgemein	mappemonde	0.07
marger	margen	words	C1	verb		Allgemein	marger	0.07
marner	marner	words	C1	verb		Allgemein	marner	0.07
la marquise	die Marquise	words	C1	noun	f	Allgemein	marquise	0.07
le mercenaire	der Söldner	words	C1	noun	m	Allgemein	mercenaire	0.07
la merde	der Mist	words	C1	noun	f	Allgemein	merde	0.07
miraculeux	wunderbar	words	C1	adjective		Allgemein	miraculeux	0.07
mirifique	wunderbar	words	C1	adjective		Allgemein	mirifique	0.07
la misogynie	die Frauenfeindlichkeit	words	C1	noun	f	Allgemein	misogynie	0.07
le mixage	das Mischen	words	C1	noun	m	Medien & Technik	mixage	0.07
moisir	schimmeln	words	C1	verb		Essen & Trinken	moisir	0.07
mollir	weich werden	words	C1	verb		Allgemein	mollir	0.07
la mondanité	die Weltlichkeit	words	C1	noun	f	Allgemein	mondanité	0.07
mortellement	tödlich	words	C1	adverb		Allgemein	mortellement	0.07
la moue	die Schnute	words	C1	noun	f	Allgemein	moue	0.07
mousser	schaumen	words	C1	verb		Essen & Trinken	mousser	0.07
la multiplicité	die Vielfalt	words	C1	noun	f	Allgemein	multiplicité	0.07
la mygale	die Vogelspinne	words	C1	noun	f	Tiere & Natur	mygale	0.07
la mémorisation	die Speicherung	words	C1	noun	f	Allgemein	mémorisation	0.07
le ménagement	die Rücksichtnahme	words	C1	noun	m	Allgemein	ménagement	0.07
le neurobiologiste	der Neurobiologe	words	C1	noun	m	Allgemein	neurobiologiste	0.07
la notabilité	die Bekanntheit	words	C1	noun	f	Allgemein	notabilité	0.07
l'oracle	das Orakel	words	C1	noun	m	Allgemein	oracle	0.07
oratoire	rednerisch	words	C1	adjective		Allgemein	oratoire	0.07
organisant	organisierend	words	C1	adjective		Allgemein	organisant	0.07
le palonnier	der Steuermann	words	C1	noun	m	Allgemein	palonnier	0.07
la paralysie	die Lähmung	words	C1	noun	f	Körper & Gesundheit	paralysie	0.07
le passe-temps	das Hobby	words	C1	noun	m	Freizeit & Hobbys	passe-temps	0.07
le penchant	die Neigung	words	C1	noun	m	Allgemein	penchant	0.07
la perche	die Stange	words	C1	noun	f	Allgemein	perche	0.07
la percussion	die Percussion	words	C1	noun	f	Allgemein	percussion	0.07
le pharaon	der Pharao	words	C1	noun	m	Allgemein	pharaon	0.07
philippin	philippin	words	C1	adjective		Allgemein	philippin	0.07
le phonographe	das Phonograph	words	C1	noun	m	Allgemein	phonographe	0.07
le phosphate	das Phosphat	words	C1	noun	m	Allgemein	phosphate	0.07
phosphorescent	phosphoreszent	words	C1	adjective		Allgemein	phosphorescent	0.07
le photomontage	der Fotomontage	words	C1	noun	m	Allgemein	photomontage	0.07
le pilier	der Pfeiler	words	C1	noun	m	Allgemein	pilier	0.07
le piquant	der Pikanter	words	C1	noun	m	Essen & Trinken	piquant	0.07
le pisciculteur	der Fischzüchter	words	C1	noun	m	Tiere & Natur	pisciculteur	0.07
pleurnicher	weinen	words	C1	verb		Gefühle & Charakter	pleurnicher	0.07
le pointeur	der Zeiger	words	C1	noun	m	Allgemein	pointeur	0.07
le postillon	der Postillon	words	C1	noun	m	Allgemein	postillon	0.07
primer	primen	words	C1	verb		Allgemein	primer	0.07
prodiguer	spenden	words	C1	verb		Allgemein	prodiguer	0.07
prostituer	prostituieren	words	C1	verb		Allgemein	prostituer	0.07
le prostitué	der Prostituierte	words	C1	noun	m	Allgemein	prostitué	0.07
la présidente	die Präsidentin	words	C1	noun	f	Allgemein	présidente	0.07
le psychotechnicien	der Psychotechniker	words	C1	noun	m	Allgemein	psychotechnicien	0.07
le pudding	der Pudding	words	C1	noun	m	Essen & Trinken	pudding	0.07
le pédiatre	der Kinderarzt	words	C1	noun	m	Körper & Gesundheit	pédiatre	0.07
pétrifier	versteinen	words	C1	verb		Allgemein	pétrifier	0.07
le quincaillier	der Eisenwarenhändler	words	C1	noun	m	Einkaufen & Geld	quincaillier	0.07
quitte	frei	words	C1	adjective		Allgemein	quitte	0.07
le raider	der Raider	words	C1	noun	m	Allgemein	raider	0.07
la rambarde	das Geländer	words	C1	noun	f	Wohnen & Haus	rambarde	0.07
la ramification	die Verzweigung	words	C1	noun	f	Allgemein	ramification	0.07
ratier	ratier	words	C1	adjective		Allgemein	ratier	0.07
la rationalité	die Rationalität	words	C1	noun	f	Allgemein	rationalité	0.07
le raté	der Fehlschlag	words	C1	noun	m	Allgemein	raté	0.07
la rave	die Rave	words	C1	noun	f	Allgemein	rave	0.07
rebutant	abstoßend	words	C1	adjective		Allgemein	rebutant	0.07
religieusement	religiös	words	C1	adverb		Allgemein	religieusement	0.07
le renne	das Rentier	words	C1	noun	m	Tiere & Natur	renne	0.07
resserrer	straffen	words	C1	verb		Allgemein	resserrer	0.07
retrousser	hochschlagen	words	C1	verb		Allgemein	retrousser	0.07
le roman-photo	der Foto-Roman	words	C1	noun	m	Medien & Technik	roman-photo	0.07
